CC121	CC5	97.9632	819	897
CC121	CC121	98.7153	845	897
CC121	CC8	98.039	828	897
CC121	CC1	97.9944	836	897
CC121	CC45	97.5958	803	897
CC121	CC121	98.7655	832	897
CC121	CC1	97.984	841	897
CC121	CC97	97.8858	838	897
CC121	CC1	97.9557	811	897
CC121	CC8	97.9847	842	897
CC121	CC45	97.4799	839	897
CC121	CC121	98.8258	829	897
CC121	CC8	97.8267	779	897
CC121	CC97	97.967	836	897
CC121	CC1	97.7515	839	897
CC121	CC1	98.0489	819	897
CC121	CC8	97.9817	835	897
CC121	CC1	97.9236	831	897
CC121	CC22	97.7925	822	897
CC121	CC1	98.0977	849	897
CC121	CC97	98.0769	825	897
CC121	CC5	98.0692	829	897
CC121	CC15	97.8989	826	897
CC121	CC8	97.9311	820	897
CC121	CC97	98.06	834	897
CC121	CC15	97.9478	834	897
CC121	CC1	97.952	839	897
CC121	CC1	97.9978	844	897
CC121	CC1	98.0405	833	897
CC121	CC121	98.6486	836	897
CC121	CC5	98.0781	814	897
CC121	CC30	97.7745	827	897
CC121	CC1	98	842	897
CC121	CC45	97.3938	847	897
CC121	CC97	97.991	827	897
CC121	CC1	97.9587	810	897
CC121	CC93	97.7546	786	897
CC5	CC121	97.8988	833	883
CC5	CC8	99.0095	837	883
CC5	CC1	98.935	842	883
CC5	CC45	97.3418	803	883
CC5	CC121	97.9378	831	883
CC5	CC1	98.7956	847	883
CC5	CC97	98.9493	840	883
CC5	CC1	98.9058	812	883
CC5	CC8	98.9162	850	883
CC5	CC45	97.3916	838	883
CC5	CC121	98.0464	828	883
CC5	CC8	98.641	777	883
CC5	CC97	98.9396	838	883
CC5	CC1	98.755	855	883
CC5	CC1	98.9819	836	883
CC5	CC8	99.1306	837	883
CC5	CC1	98.9409	845	883
CC5	CC22	98.1994	815	883
CC5	CC1	98.8912	849	883
CC5	CC97	98.9564	832	883
CC5	CC5	98.8755	840	883
CC5	CC15	98.9595	832	883
CC5	CC8	98.6403	836	883
CC5	CC97	98.935	846	883
CC5	CC15	98.8337	837	883
CC5	CC1	98.8738	846	883
CC5	CC1	98.8463	844	883
CC5	CC1	98.8833	839	883
CC5	CC121	97.8925	835	883
CC5	CC5	98.976	821	883
CC5	CC30	97.5829	824	883
CC5	CC1	98.9915	855	883
CC5	CC45	97.3588	832	883
CC5	CC97	98.8724	832	883
CC5	CC1	98.9122	819	883
CC5	CC93	97.7089	786	883
CC121	CC8	97.7881	855	921
CC121	CC1	97.9104	848	921
CC121	CC45	97.3662	829	921
CC121	CC121	98.7757	850	921
CC121	CC1	97.89	837	921
CC121	CC97	97.8164	843	921
CC121	CC1	97.7906	830	921
CC121	CC8	97.6752	860	921
CC121	CC45	97.4404	852	921
CC121	CC121	98.7232	849	921
CC121	CC8	97.7162	785	921
CC121	CC97	97.8056	850	921
CC121	CC1	97.4091	866	921
CC121	CC1	97.9985	834	921
CC121	CC8	97.859	852	921
CC121	CC1	97.9647	847	921
CC121	CC22	97.5797	839	921
CC121	CC1	98.0089	856	921
CC121	CC97	97.8295	839	921
CC121	CC5	97.8111	845	921
CC121	CC15	97.9296	837	921
CC121	CC8	97.8691	845	921
CC121	CC97	97.828	862	921
CC121	CC15	97.7675	842	921
CC121	CC1	97.845	848	921
CC121	CC1	97.9148	842	921
CC121	CC1	98.0331	841	921
CC121	CC121	98.6959	857	921
CC121	CC5	97.9103	831	921
CC121	CC30	97.7342	846	921
CC121	CC1	97.9052	851	921
CC121	CC45	97.4273	833	921
CC121	CC97	97.7885	853	921
CC121	CC1	97.9024	807	921
CC121	CC93	97.6502	806	921
CC8	CC1	99.0227	845	894
CC8	CC45	97.3636	813	894
CC8	CC121	97.9846	838	894
CC8	CC1	98.8452	846	894
CC8	CC97	98.9146	841	894
CC8	CC1	99.0153	827	894
CC8	CC8	98.9766	846	894
CC8	CC45	97.2549	842	894
CC8	CC121	97.9201	834	894
CC8	CC8	98.6148	774	894
CC8	CC97	99.0088	841	894
CC8	CC1	98.7532	862	894
CC8	CC1	98.9677	840	894
CC8	CC8	98.9432	852	894
CC8	CC1	98.9676	841	894
CC8	CC22	98.3712	834	894
CC8	CC1	98.7751	855	894
CC8	CC97	98.9957	841	894
CC8	CC5	98.9153	844	894
CC8	CC15	98.8689	842	894
CC8	CC8	98.7255	840	894
CC8	CC97	98.8785	859	894
CC8	CC15	98.8247	839	894
CC8	CC1	98.8821	851	894
CC8	CC1	98.8693	848	894
CC8	CC1	98.9017	850	894
CC8	CC121	97.9525	832	894
CC8	CC5	99.0536	828	894
CC8	CC30	97.5933	831	894
CC8	CC1	98.9764	856	894
CC8	CC45	97.3226	831	894
CC8	CC97	98.8672	852	894
CC8	CC1	98.9721	821	894
CC8	CC93	97.6544	788	894
CC1	CC45	97.3681	811	899
CC1	CC121	97.9886	843	899
CC1	CC1	98.8294	858	899
CC1	CC97	98.8161	854	899
CC1	CC1	98.9071	820	899
CC1	CC8	98.8325	862	899
CC1	CC45	97.3445	850	899
CC1	CC121	97.9764	843	899
CC1	CC8	98.5318	785	899
CC1	CC97	98.881	849	899
CC1	CC1	98.7607	868	899
CC1	CC1	99.0739	839	899
CC1	CC8	98.9301	858	899
CC1	CC1	98.9105	850	899
CC1	CC22	98.1732	832	899
CC1	CC1	98.731	857	899
CC1	CC97	98.9363	845	899
CC1	CC5	98.8976	835	899
CC1	CC15	98.914	850	899
CC1	CC8	98.7353	851	899
CC1	CC97	98.869	863	899
CC1	CC15	98.7687	855	899
CC1	CC1	98.7916	848	899
CC1	CC1	98.8431	859	899
CC1	CC1	98.8666	850	899
CC1	CC121	97.9174	843	899
CC1	CC5	98.9411	827	899
CC1	CC30	97.7092	836	899
CC1	CC1	98.982	854	899
CC1	CC45	97.2344	837	899
CC1	CC97	98.9066	845	899
CC1	CC1	98.8977	828	899
CC1	CC93	97.7195	789	899
CC45	CC121	97.6777	802	890
CC45	CC1	97.5262	813	890
CC45	CC97	97.3821	810	890
CC45	CC1	97.3392	802	890
CC45	CC8	97.4621	824	890
CC45	CC45	98.991	828	890
CC45	CC121	97.6527	806	890
CC45	CC8	97.2995	760	890
CC45	CC97	97.5168	812	890
CC45	CC1	97.2738	831	890
CC45	CC1	97.4388	806	890
CC45	CC8	97.4365	809	890
CC45	CC1	97.3928	815	890
CC45	CC22	97.5668	821	890
CC45	CC1	97.3752	820	890
CC45	CC97	97.4695	804	890
CC45	CC5	97.3421	816	890
CC45	CC15	97.3191	801	890
CC45	CC8	97.4446	810	890
CC45	CC97	97.4589	810	890
CC45	CC15	97.4294	814	890
CC45	CC1	97.3701	826	890
CC45	CC1	97.3555	824	890
CC45	CC1	97.4909	821	890
CC45	CC121	97.4806	814	890
CC45	CC5	97.5251	797	890
CC45	CC30	97.8333	801	890
CC45	CC1	97.3075	819	890
CC45	CC45	99.4572	841	890
CC45	CC97	97.3774	811	890
CC45	CC1	97.3618	784	890
CC45	CC93	97.2979	784	890
CC121	CC1	98.0521	835	907
CC121	CC97	97.8653	839	907
CC121	CC1	97.8668	823	907
CC121	CC8	97.802	845	907
CC121	CC45	97.4704	831	907
CC121	CC121	98.8381	861	907
CC121	CC8	97.7759	782	907
CC121	CC97	98.0018	836	907
CC121	CC1	97.7523	845	907
CC121	CC1	98.1184	825	907
CC121	CC8	97.9071	839	907
CC121	CC1	98.034	839	907
CC121	CC22	97.8031	828	907
CC121	CC1	98.1141	842	907
CC121	CC97	97.913	835	907
CC121	CC5	98.0508	817	907
CC121	CC15	97.9436	835	907
CC121	CC8	97.8757	837	907
CC121	CC97	98.0188	844	907
CC121	CC15	98.0358	835	907
CC121	CC1	98.0419	834	907
CC121	CC1	98.0719	832	907
CC121	CC1	98.0611	839	907
CC121	CC121	98.6318	852	907
CC121	CC5	98.0428	822	907
CC121	CC30	97.796	844	907
CC121	CC1	97.9517	846	907
CC121	CC45	97.3651	836	907
CC121	CC97	97.9157	839	907
CC121	CC1	97.9893	809	907
CC121	CC93	97.837	784	907
CC1	CC97	98.7774	850	899
CC1	CC1	98.8589	819	899
CC1	CC8	98.8426	852	899
CC1	CC45	97.4611	846	899
CC1	CC121	97.945	840	899
CC1	CC8	98.5052	781	899
CC1	CC97	98.886	855	899
CC1	CC1	98.6498	863	899
CC1	CC1	98.92	851	899
CC1	CC8	98.881	860	899
CC1	CC1	98.8359	853	899
CC1	CC22	98.2118	826	899
CC1	CC1	98.686	847	899
CC1	CC97	98.9212	850	899
CC1	CC5	98.8953	844	899
CC1	CC15	98.8559	838	899
CC1	CC8	98.7132	852	899
CC1	CC97	98.8334	863	899
CC1	CC15	98.6817	856	899
CC1	CC1	98.719	863	899
CC1	CC1	98.7952	861	899
CC1	CC1	98.7924	856	899
CC1	CC121	97.8904	833	899
CC1	CC5	98.789	842	899
CC1	CC30	97.6979	839	899
CC1	CC1	98.9096	865	899
CC1	CC45	97.4242	841	899
CC1	CC97	98.8277	841	899
CC1	CC1	98.8564	824	899
CC1	CC93	97.6431	791	899
CC97	CC1	98.7858	830	912
CC97	CC8	98.8962	864	912
CC97	CC45	97.3525	850	912
CC97	CC121	97.8548	846	912
CC97	CC8	98.4657	784	912
CC97	CC97	98.9296	854	912
CC97	CC1	98.6984	859	912
CC97	CC1	99.0213	838	912
CC97	CC8	98.8738	857	912
CC97	CC1	98.8272	855	912
CC97	CC22	98.1847	832	912
CC97	CC1	98.636	849	912
CC97	CC97	99.1586	850	912
CC97	CC5	98.8913	854	912
CC97	CC15	99.0006	843	912
CC97	CC8	98.6576	850	912
CC97	CC97	98.8354	858	912
CC97	CC15	98.7276	847	912
CC97	CC1	98.8106	843	912
CC97	CC1	98.844	851	912
CC97	CC1	98.8907	841	912
CC97	CC121	97.717	848	912
CC97	CC5	98.9072	828	912
CC97	CC30	97.4893	842	912
CC97	CC1	98.9889	860	912
CC97	CC45	97.2469	849	912
CC97	CC97	98.9354	839	912
CC97	CC1	98.8657	832	912
CC97	CC93	97.6708	804	912
CC1	CC8	98.8517	855	902
CC1	CC45	97.1906	837	902
CC1	CC121	97.9181	822	902
CC1	CC8	98.4487	775	902
CC1	CC97	98.9701	840	902
CC1	CC1	98.6549	852	902
CC1	CC1	98.9794	824	902
CC1	CC8	98.8207	833	902
CC1	CC1	98.9447	831	902
CC1	CC22	98.2095	827	902
CC1	CC1	98.6101	844	902
CC1	CC97	98.8591	842	902
CC1	CC5	98.8347	837	902
CC1	CC15	98.8919	833	902
CC1	CC8	98.6933	827	902
CC1	CC97	98.8113	844	902
CC1	CC15	98.8503	829	902
CC1	CC1	98.8169	832	902
CC1	CC1	98.8414	833	902
CC1	CC1	98.8686	830	902
CC1	CC121	97.8602	820	902
CC1	CC5	98.8348	830	902
CC1	CC30	97.604	822	902
CC1	CC1	98.9412	841	902
CC1	CC45	97.3217	838	902
CC1	CC97	98.8603	841	902
CC1	CC1	98.9067	807	902
CC1	CC93	97.5183	796	902
CC8	CC45	97.3657	857	962
CC8	CC121	97.8488	858	962
CC8	CC8	99.1213	802	962
CC8	CC97	98.913	863	962
CC8	CC1	98.6617	880	962
CC8	CC1	99.0149	852	962
CC8	CC8	98.9334	858	962
CC8	CC1	98.8306	861	962
CC8	CC22	98.2429	850	962
CC8	CC1	98.6447	879	962
CC8	CC97	98.8442	867	962
CC8	CC5	98.8637	857	962
CC8	CC15	98.8702	857	962
CC8	CC8	98.6331	853	962
CC8	CC97	98.9603	882	962
CC8	CC15	98.7542	857	962
CC8	CC1	98.7549	856	962
CC8	CC1	98.8307	856	962
CC8	CC1	98.9473	849	962
CC8	CC121	97.8227	853	962
CC8	CC5	98.9322	850	962
CC8	CC30	97.4853	842	962
CC8	CC1	98.9674	890	962
CC8	CC45	97.2836	856	962
CC8	CC97	98.8016	871	962
CC8	CC1	98.9128	815	962
CC8	CC93	97.7306	818	962
CC45	CC121	97.5417	841	914
CC45	CC8	97.3328	787	914
CC45	CC97	97.3686	850	914
CC45	CC1	97.2379	859	914
CC45	CC1	97.4269	839	914
CC45	CC8	97.4861	854	914
CC45	CC1	97.3274	856	914
CC45	CC22	97.4978	845	914
CC45	CC1	97.4136	853	914
CC45	CC97	97.2837	839	914
CC45	CC5	97.3562	840	914
CC45	CC15	97.4322	839	914
